"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2024,1,1,27,6,"1/27/2024 12:00:00 AM","YX",20452,"YX","N231JQ",5784,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1508,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,27,6,"1/27/2024 12:00:00 AM","YX",20452,"YX","N769YX",3538,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","9E",20363,"9E","N183GJ",5298,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","MQ",20398,"MQ","N226NN",3801,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13303,1330303,32467,"MIA","Miami, FL","FL",12,"Florida",33,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,1,1013,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","MQ",20398,"MQ","N761RW",3707,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","NK",20416,"NK","N626NK",350,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","UA",19977,"UA","N462UA",2478,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14771,1477104,32457,"SFO","San Francisco, CA","CA",6,"California",91,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,1,2254,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","WN",19393,"WN","N440LV",225,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","WN",19393,"WN","N445WN",3847,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","YX",20452,"YX","N212JQ",5838,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,28,7,"1/28/2024 12:00:00 AM","YX",20452,"YX","N656RW",3541,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","9E",20363,"9E","N184GJ",5245,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","9E",20363,"9E","N187GJ",5298,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N123UW",2307,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N4032T",538,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N767UW",2311,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N876NN",2870,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N930AU",2664,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AA",19805,"AA","N950NN",2309,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","AS",19930,"AS","N283AK",445,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14747,1474703,30559,"SEA","Seattle, WA","WA",53,"Washington",93,1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,1,2125,9,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","B6",20409,"B6","N307JB",2186,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2121,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","DL",19790,"DL","N931DQ",1728,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","G4",20368,"G4","330NV",1144,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL",12,"Florida",33,1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,NA,NA,1,952,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","G4",20368,"G4","330NV",2730,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11624,1162403,31624,"EYW","Key West, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,1,1102,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","MQ",20398,"MQ","N207AN",3801,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13303,1330303,32467,"MIA","Miami, FL","FL",12,"Florida",33,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,1,1013,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","MQ",20398,"MQ","N273NN",3840,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","MQ",20398,"MQ","N761RW",3688,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1213,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","NK",20416,"NK","N637NK",350,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","NK",20416,"NK","N664NK",637,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","NK",20416,"NK","N913NK",2371,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","NK",20416,"NK","N913NK",447,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","NK",20416,"NK","N979NK",2375,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13303,1330303,32467,"MIA","Miami, FL","FL",12,"Florida",33,1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,1,1013,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","UA",19977,"UA","N26226",1765,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","UA",19977,"UA","N423UA",2647,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA,NA,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N287WN",2898,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N292WN",3097,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125904,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N420WN",484,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N461WN",225,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N7715E",2253,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15016,1501606,31123,"STL","St. Louis, MO","MO",29,"Missouri",64,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,554,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8514F",726,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8617E",200,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219103,31453,"HOU","Houston, TX","TX",48,"Texas",74,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8659D",4382,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8687A",424,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8702L",2356,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N8841L",4638,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","WN",19393,"WN","N953WN",2274,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N123HQ",4487,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N137HQ",4352,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N209JQ",5838,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N214JQ",5754,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N228JQ",5761,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N233JQ",5807,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N410YX",4444,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N411YX",4473,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N436YX",4441,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N640RW",3461,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N654RW",3537,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,29,1,"1/29/2024 12:00:00 AM","YX",20452,"YX","N656RW",3538,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
